Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	GraphGroup	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	0.0553995519182474	0.0639553070068359	AT1G49760.2;AT1G49760.1	AT1G49760.2;AT1G49760.1	AT1G49760.2 | Symbols: PAB8 | poly(A) binding protein 8 | chr1:18416740-18419753 FORWARD LENGTH=671;AT1G49760.1 | Symbols: PAB8, PABP8 | poly(A) binding protein 8 | chr1:18416740-18419753 FORWARD LENGTH=671	Color [DarkGray]	1	4								7	7	5	15.1	15.1	10.1	72.779	0	10.944	89332000	19	22.06909	21.72192	21.86555	19.25195	21.44703	21.54647	20.42209	19.29545	23.30299	21.68206	20.01036	19.01394	22.61441	21.95479	21.27923	19.20191	18.08643	19.94825	22.38063	20.42667	22.30826	18.91658	18.03354	23.09141
	0.887633210706648	-2.77819379170736	AT1G51730.1	AT1G51730.1	AT1G51730.1 | Symbols:  | Ubiquitin-conjugating enzyme family protein | chr1:19186812-19188638 REVERSE LENGTH=252	Color [DarkGray]	1	4								3	3	3	8.7	8.7	8.7	28.705	0	6.2343	76563000	7	22.23239	21.75156	22.63022	21.97121	19.27716	21.73462	20.17063	21.90719	21.84868	19.3124	19.55855	21.2182	17.31551	22.16916	18.79492	19.37145	18.78545	20.39131	20.81456	21.24919	21.30931	20.56207	20.28134	19.1551
	0.299278672474391	-0.822929382324219	AT1G52100.2;AT1G52100.1;AT2G25980.1	AT1G52100.2;AT1G52100.1	AT1G52100.2 | Symbols:  | Mannose-binding lectin superfamily protein | chr1:19383479-19385123 REVERSE LENGTH=381;AT1G52100.1 | Symbols:  | Mannose-binding lectin superfamily protein | chr1:19383291-19385123 REVERSE LENGTH=437	Color [DarkGray]	1	4								7	7	7	22.3	22.3	22.3	41.805	0	16.083	272730000	32	21.0414	22.35741	22.05419	21.35472	23.49694	22.88691	22.85884	23.40322	20.55725	23.39478	22.85369	23.54888	22.25257	18.92397	21.80766	23.13235	22.65868	22.30101	22.8854	22.89113	22.78827	23.76705	20.00915	22.98192
	1.11367936439989	1.03213818868001	AT3G16080.1;AT1G52300.1;AT1G15250.1	AT3G16080.1;AT1G52300.1;AT1G15250.1	AT3G16080.1 | Symbols:  | Zinc-binding ribosomal protein family protein | chr3:5454892-5455677 FORWARD LENGTH=95;AT1G52300.1 | Symbols:  | Zinc-binding ribosomal protein family protein | chr1:19475213-19476152 REVERSE LENGTH=95;AT1G15250.1 | Symbols:  | Zi	Color [DarkGray]	1	4								3	3	3	30.5	30.5	30.5	10.771	0	6.103	313370000	27	23.31493	21.86593	22.77787	19.96629	19.81544	23.14488	23.89486	22.42161	24.76396	22.77828	19.79411	23.48886	23.65949	23.51689	23.87877	22.62402	18.68489	24.44506	24.40302	23.42393	24.13203	22.45593	21.10044	23.8511
	3.2840628780227	0.851550420125324	AT1G52360.1;AT1G52360.2;AT3G15980.5	AT1G52360.1;AT1G52360.2;AT3G15980.5	AT1G52360.1 | Symbols:  | Coatomer, beta subunit | chr1:19499282-19505397 FORWARD LENGTH=926;AT1G52360.2 | Symbols:  | Coatomer, beta subunit | chr1:19499420-19505397 FORWARD LENGTH=970;AT3G15980.5 | Symbols:  | Coatomer, beta subunit | chr3:5412015-541	Color [DarkGray]	1	4								3	3	1	5.1	5.1	2.1	104.47	0	8.7482	94135000	7	21.62908	21.35957	21.49692	18.90774	19.66011	19.44126	21.83482	22.68437	22.29092	20.48463	19.83825	18.90732	22.35993	22.28909	22.3912	18.60119	19.02625	20.43578	22.38659	21.49422	22.11455	20.20439	19.08037	20.10943
	0.245179158244867	-0.296312967936199	AT1G52510.2;AT1G52510.1	AT1G52510.2;AT1G52510.1	AT1G52510.2 | Symbols:  | alpha/beta-Hydrolases superfamily protein | chr1:19563039-19564922 REVERSE LENGTH=288;AT1G52510.1 | Symbols:  | alpha/beta-Hydrolases superfamily protein | chr1:19563039-19565260 REVERSE LENGTH=380	Color [DarkGray]	1	4								1	1	1	6.6	6.6	6.6	32.14	0.0074977	2.7363	5128200	2	19.33039	19.35361	20.6084	20.31409	19.14606	18.89568	19.33843	19.24877	20.30863	19.58365	18.85425	20.05047	19.7666	19.60611	19.03075	19.7417	19.82813	20.57756	19.90657	19.67	19.50568	19.24413	19.72627	19.888
	0.0364047732415914	0.0882530212402344	AT1G52670.1	AT1G52670.1	AT1G52670.1 | Symbols:  | Single hybrid motif superfamily protein | chr1:19615119-19617420 REVERSE LENGTH=274	Color [DarkGray]	1	4								2	2	2	16.4	16.4	16.4	29.573	0	8.9316	31413000	8	19.34227	21.05757	21.20823	18.83971	19.84964	21.01134	19.77454	22.71226	21.31385	19.75748	19.48296	19.17184	19.58021	20.78424	21.50838	18.69968	19.56239	18.55521	21.373	20.15178	20.28974	19.80423	19.32252	21.20218
	0.00239971128092781	0.00284004211425781	AT1G53240.1;AT3G15020.2;AT3G15020.1	AT1G53240.1;AT3G15020.2;AT3G15020.1	AT1G53240.1 | Symbols: mMDH1 | Lactate/malate dehydrogenase family protein | chr1:19854966-19856802 REVERSE LENGTH=341;AT3G15020.2 | Symbols: mMDH2 | Lactate/malate dehydrogenase family protein | chr3:5056139-5057865 FORWARD LENGTH=316;AT3G15020.1 | Symbol	Color [DarkGray]	1	4								11	11	9	49.9	49.9	46.3	35.804	0	119.49	849420000	126	23.90814	24.5578	23.83967	24.12603	23.3847	23.48185	23.75016	25.37543	24.34734	25.6819	19.39251	23.8232	24.27257	23.50111	24.54044	24.80065	20.00333	23.12125	25.17781	23.04375	23.49419	23.57364	22.74442	23.23647
	0.457318215262215	-0.401707331339519	AT1G53310.3;AT1G53310.2;AT1G53310.1;AT3G14940.1	AT1G53310.3;AT1G53310.2;AT1G53310.1;AT3G14940.1	AT1G53310.3 | Symbols: ATPPC1, PEPC1, ATPEPC1, PPC1 | phosphoenolpyruvate carboxylase 1 | chr1:19884261-19888070 REVERSE LENGTH=967;AT1G53310.2 | Symbols: ATPPC1, PEPC1, ATPEPC1, PPC1 | phosphoenolpyruvate carboxylase 1 | chr1:19884261-19888070 REVERSE LEN	Color [DarkGray]	1	4								11	11	7	17.2	17.2	11.5	110.28	0	30.018	218680000	31	23.48969	23.10238	22.3673	21.86147	20.00089	22.4482	23.30396	24.14311	24.39367	18.96778	19.69954	22.40432	22.70284	22.21694	22.83445	20.77549	18.98553	20.63939	22.82507	22.33071	21.81235	18.17185	18.23599	18.39872
	0.913076861730033	0.438402811686196	AT3G14790.1;AT1G53500.1	AT3G14790.1;AT1G53500.1	AT3G14790.1 | Symbols: RHM3, ATRHM3 | rhamnose biosynthesis 3 | chr3:4964791-4966875 FORWARD LENGTH=664;AT1G53500.1 | Symbols: MUM4, RHM2, ATRHM2, ATMUM4 | NAD-dependent epimerase/dehydratase family protein | chr1:19967157-19969239 REVERSE LENGTH=667	Color [DarkGray]	1	4								3	3	1	6	6	1.5	74.913	0	8.3557	116700000	3	21.22832	21.82947	21.2021	20.21916	20.18616	20.85881	22.47795	23.12991	19.48585	22.3297	22.04247	21.72353	21.83086	21.71641	22.02782	21.75992	18.686	20.86416	21.32273	21.38474	21.83861	21.30602	18.79568	21.36859
+	5.97675677749224	7.52403895060221	AT1G53750.1;AT1G53780.1;AT1G53780.3;AT1G53780.2;AT1G53790.1;AT1G53790.2	AT1G53750.1	AT1G53750.1 | Symbols: RPT1A | regulatory particle triple-A 1A | chr1:20065921-20068324 REVERSE LENGTH=426	Color [DarkGray]	1	4					RPT1a;RPT1b	RP	RPT	77	77	75	94.4	94.4	94.4	47.803	0	323.31	791000000000	7282	27.48393	27.34927	27.19601	25.90786	26.7311	26.9323	32.74445	32.05866	33.36652	34.16268	33.46484	33.38247	35.03795	34.95102	34.61237	34.36175	35.21737	35.07119	34.09904	33.74241	34.07074	34.22351	35.22071	34.01794
	1.64367431127197	3.08553949991862	AT1G53850.2;AT1G53850.1	AT1G53850.2;AT1G53850.1	AT1G53850.2 | Symbols: PAE1 | 20S proteasome alpha subunit E1 | chr1:20104131-20105792 REVERSE LENGTH=237;AT1G53850.1 | Symbols: PAE1, ATPAE1 | 20S proteasome alpha subunit E1 | chr1:20104131-20105792 REVERSE LENGTH=237	Color [DarkGray]	1	4					PAE1	CP	Alpha	28	28	4	86.1	86.1	23.2	25.947	0	323.31	52395000000	532	24.80725	26.2899	23.32402	22.85303	25.27097	26.19069	32.49152	32.81843	31.6868	29.10082	29.15831	28.91597	27.94081	27.88884	27.84814	26.9676	28.20828	29.27679	27.25911	27.79005	27.01455	26.95926	29.1504	28.22601
	1.18521162317742	0.685126622517906	AT1G54010.1	AT1G54010.1	AT1G54010.1 | Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr1:20158854-20160747 REVERSE LENGTH=386	Color [DarkGray]	1	4								12	12	11	48.7	48.7	44.6	43.143	0	47.846	477350000	51	21.26006	21.05577	21.89933	21.85035	25.2072	24.57368	23.2766	24.55574	22.06779	24.0456	24.14323	23.30345	22.23378	21.90691	22.12984	22.11816	23.05998	22.51364	22.24074	21.5113	23.45813	24.32457	23.49277	23.38393
	0.206012915255062	0.340246200561523	AT1G54270.1;AT1G54270.2	AT1G54270.1;AT1G54270.2	AT1G54270.1 | Symbols: EIF4A-2 | eif4a-2 | chr1:20260495-20262018 FORWARD LENGTH=412;AT1G54270.2 | Symbols: EIF4A-2 | eif4a-2 | chr1:20260495-20262018 FORWARD LENGTH=407	Color [DarkGray]	1	4								15	2	2	43.9	6.6	6.6	46.762	0	5.5921	160950000	8	22.22109	21.75674	23.67747	19.56906	20.97898	20.09128	22.69447	22.47152	23.21495	20.13706	20.42076	19.34135	22.3844	23.30403	22.98761	19.51589	18.69481	20.38701	22.21472	22.29365	23.28328	19.18296	19.10807	19.73681
	0.603153452386628	-1.37978998819987	AT1G55310.2;AT1G55310.1;AT1G55310.3;AT3G13570.1	AT1G55310.2;AT1G55310.1;AT1G55310.3	AT1G55310.2 | Symbols: SR33, ATSCL33, SCL33, At-SCL33 | SC35-like splicing factor 33 | chr1:20630676-20632567 FORWARD LENGTH=220;AT1G55310.1 | Symbols: SR33, ATSCL33, SCL33, At-SCL33 | SC35-like splicing factor 33 | chr1:20630676-20632695 FORWARD LENGTH=28	Color [DarkGray]	1	4								3	3	3	16.8	16.8	16.8	25.528	0	7.916	174500000	17	21.97614	19.15936	20.83229	21.10053	22.89552	23.0321	20.47745	17.71885	20.61199	23.57016	20.18174	23.34611	20.51054	18.6407	18.67718	23.49424	22.19653	23.76283	20.00204	18.55257	19.27863	23.5557	18.50771	23.30785
	1.84143462528422	1.53372128804525	AT1G55490.2;AT1G55490.1;AT5G56500.2;AT5G56500.1;AT1G26230.2;AT1G26230.1	AT1G55490.2;AT1G55490.1	AT1G55490.2 | Symbols: CPN60B, LEN1 | chaperonin 60 beta | chr1:20715717-20718673 REVERSE LENGTH=600;AT1G55490.1 | Symbols: CPN60B, LEN1 | chaperonin 60 beta | chr1:20715717-20718673 REVERSE LENGTH=600	Color [DarkGray]	1	4								38	38	12	67.2	67.2	25.8	63.808	0	323.31	1196300000	110	23.16567	23.96471	24.41645	21.76828	23.46707	23.70666	24.30006	25.77024	24.55254	25.52044	23.82389	23.9076	25.50421	25.32361	25.32018	23.25139	23.58819	22.96625	25.44355	25.06563	25.07231	23.59229	23.82085	24.84635
	0.784789821578399	-0.949561436971027	AT1G70320.1;AT1G55860.2;AT1G55860.1	AT1G70320.1;AT1G55860.2;AT1G55860.1	AT1G70320.1 | Symbols: UPL2 | ubiquitin-protein ligase 2 | chr1:26488745-26501281 REVERSE LENGTH=3658;AT1G55860.2 | Symbols: UPL1 | ubiquitin-protein ligase 1 | chr1:20879900-20892910 REVERSE LENGTH=3681;AT1G55860.1 | Symbols: UPL1 | ubiquitin-protein liga	Color [DarkGray]	1	4								2	2	2	0.9	0.9	0.9	403.61	0	3.9507	19723000	2	20.14044	21.1657	19.87756	19.00848	18.82977	18.96324	20.64997	20.9539	23.14115	19.06876	20.57834	18.57125	19.91838	18.65747	19.75916	18.14623	18.22013	21.39887	19.85226	19.4206	20.70007	20.51314	19.96526	18.88206
	0.812525729778074	0.24717903137207	AT1G56070.1;AT3G12915.1;AT3G12915.2	AT1G56070.1	AT1G56070.1 | Symbols: LOS1 | Ribosomal protein S5/Elongation factor G/III/V family protein | chr1:20968245-20971077 REVERSE LENGTH=843	Color [DarkGray]	1	4								41	41	41	59.3	59.3	59.3	93.89	0	323.31	7373700000	676	27.26396	26.88605	27.12558	23.57491	25.86954	25.45724	28.01764	28.52862	28.74063	27.87561	26.97065	26.66114	27.37241	27.1738	27.47092	26.70245	25.81351	25.63747	27.77183	27.02032	27.38617	26.334	25.98884	26.5364
+	4.06570268879346	5.55367914835612	AT1G56450.1	AT1G56450.1	AT1G56450.1 | Symbols: PBG1 | 20S proteasome beta subunit G1 | chr1:21141970-21144186 FORWARD LENGTH=246	Color [DarkGray]	1	4					PBG1	CP	Beta	30	30	30	89.4	89.4	89.4	27.651	0	323.31	343000000000	2658	25.86283	25.45266	24.80469	25.03627	24.45561	25.84258	35.34978	35.18761	34.91086	32.97378	32.28185	32.10337	30.89866	30.6777	31.20484	31.542	31.73656	32.22069	30.23069	29.72929	30.57756	31.83413	32.2607	31.39329
	0.592488218110413	-1.31962013244629	AT1G56560.1	AT1G56560.1	AT1G56560.1 | Symbols:  | Plant neutral invertase family protein | chr1:21192593-21194948 FORWARD LENGTH=616	Color [DarkGray]	1	4								7	7	7	17.4	17.4	17.4	70.436	0	18.096	95448000	15	22.64513	22.68417	23.54251	19.11663	19.59478	21.70644	21.90146	20.05841	20.85409	21.19693	19.66291	19.71152	22.19111	19.78441	22.93744	18.11633	18.80054	19.52584	22.18615	20.46614	22.33752	19.36908	20.67175	20.13973
	0.812622278824348	0.256243387858074	AT1G57720.2;AT1G57720.1	AT1G57720.2;AT1G57720.1	AT1G57720.2 | Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:21377873-21380114 FORWARD LENGTH=413;AT1G57720.1 | Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:21377873-21380114 FORWARD LENGTH=413	Color [DarkGray]	1	4								19	19	10	48.7	48.7	26.6	46.4	0	127.5	1374100000	123	24.40382	24.42579	24.42309	23.3291	23.39264	24.40381	25.25013	26.13035	25.86139	25.75741	25.43971	24.79398	24.92546	24.67546	24.42052	24.53539	22.9771	25.00965	24.75089	24.40595	24.33339	24.78891	18.91621	24.20514
	0.625824180665831	0.315438588460289	AT1G59359.1;AT1G58983.1;AT1G58684.1;AT1G58380.1	AT1G59359.1;AT1G58983.1;AT1G58684.1;AT1G58380.1	AT1G59359.1 | Symbols:  | Ribosomal protein S5 family protein | chr1:21842537-21843733 REVERSE LENGTH=284;AT1G58983.1 | Symbols:  | Ribosomal protein S5 family protein | chr1:21806279-21807475 REVERSE LENGTH=284;AT1G58684.1 | Symbols:  | Ribosomal protein	Color [DarkGray]	1	4								15	4	4	46.5	10.9	10.9	30.771	0	144.46	1190600000	89	24.66236	25.08042	24.76637	21.8017	21.83162	23.56859	25.4366	26.22532	25.89388	23.75062	19.39351	23.79836	25.43721	25.22334	24.79492	23.58497	18.23708	23.60564	25.41443	24.99411	25.00886	23.34637	20.13716	23.70847
	0.61721693977797	-0.700026194254558	AT1G59900.1	AT1G59900.1	AT1G59900.1 | Symbols: AT-E1 ALPHA, E1 ALPHA | pyruvate dehydrogenase complex E1 alpha subunit | chr1:22051368-22053660 FORWARD LENGTH=389	Color [DarkGray]	1	4								3	2	2	12.9	10.3	10.3	43.059	0	7.1575	13836000	4	20.02729	20.4828	19.69106	18.62529	18.34059	19.13444	20.72232	21.1332	18.97959	19.90555	19.40144	18.66972	19.26912	20.19937	18.63259	19.77704	19.21756	20.12473	21.92216	18.81071	19.81554	19.07504	20.72913	19.20194
	1.06061567706591	-2.84866905212402	AT1G60095.1	AT1G60095.1	AT1G60095.1 | Symbols:  | Mannose-binding lectin superfamily protein | chr1:22160099-22162265 FORWARD LENGTH=531	Color [DarkGray]	1	4								3	3	3	7.5	7.5	7.5	59.132	0	6.9465	87567000	12	22.3625	22.56793	19.3317	19.3528	22.01433	18.87777	22.86658	23.21793	22.85759	18.50135	22.8473	22.28161	19.11856	19.42648	17.17108	20.11901	18.143	19.75036	20.22564	19.9572	19.53592	18.56625	18.57065	19.74894
	0.876508703634755	0.858493804931641	AT1G61570.1	AT1G61570.1	AT1G61570.1 | Symbols: TIM13 | translocase of the inner mitochondrial membrane 13 | chr1:22718897-22719473 REVERSE LENGTH=87	Color [DarkGray]	1	4								2	2	2	29.9	29.9	29.9	9.4116	0	8.67	21963000	7	20.43434	19.79664	20.22741	18.68812	18.99211	18.84539	18.82639	21.0195	21.83283	18.4707	18.9745	20.74511	21.1714	20.22496	21.6375	19.7438	17.3673	21.29872	18.36901	19.25581	18.95819	21.3159	19.60325	21.03812
	0.950118147551418	-1.16511217753092	AT1G61850.2;AT1G61850.1	AT1G61850.2;AT1G61850.1	AT1G61850.2 | Symbols:  | phospholipases;galactolipases | chr1:22856317-22862225 FORWARD LENGTH=1309;AT1G61850.1 | Symbols:  | phospholipases;galactolipases | chr1:22856317-22862225 FORWARD LENGTH=1311	Color [DarkGray]	1	4								2	2	2	1.9	1.9	1.9	145.22	0	5.9201	37556000	8	21.78822	21.45819	20.34852	20.01225	20.91393	17.78439	22.14256	21.24377	20.20407	20.1733	19.49653	19.48576	20.69903	19.99455	19.40601	19.13884	18.51086	18.74293	22.16739	22.16959	18.75781	19.37517	18.74343	18.15475
	0.0454028016352984	0.101833343505859	AT1G62020.1	AT1G62020.1	AT1G62020.1 | Symbols:  | Coatomer, alpha subunit | chr1:22919814-22923728 FORWARD LENGTH=1216	Color [DarkGray]	1	4								15	5	5	17.5	6.8	6.8	136.56	0	14.268	81677000	16	21.47006	21.56895	22.03816	19.20876	19.25889	19.40688	22.2487	22.41851	22.5447	20.52389	18.98974	18.11638	22.75284	22.3057	20.32412	18.77644	19.14433	19.26187	22.06998	19.82141	22.22305	18.912	19.62628	19.1422
	0.18562649477382	-0.498420079549152	AT1G62380.1	AT1G62380.1	AT1G62380.1 | Symbols: ACO2, ATACO2 | ACC oxidase 2 | chr1:23082340-23084068 FORWARD LENGTH=320	Color [DarkGray]	1	4								5	5	5	20.6	20.6	20.6	36.183	0	23.093	158850000	18	20.78237	21.97115	22.02914	18.33508	20.00824	21.52826	20.06487	23.33229	22.09632	22.602	22.59599	22.70908	22.25315	19.23201	21.80223	22.87642	22.20736	21.4399	22.75029	21.27555	21.65552	22.25093	20.30278	21.90958
	0.115668787353437	-0.151069641113281	AT1G62660.1;AT1G12240.1	AT1G62660.1	AT1G62660.1 | Symbols:  | Glycosyl hydrolases family 32 protein | chr1:23199949-23203515 FORWARD LENGTH=648	Color [DarkGray]	1	4								6	6	6	12.3	12.3	12.3	72.227	0	18.858	157370000	12	23.40975	22.98613	23.02905	22.01107	22.63779	21.83156	18.03444	21.89541	21.61984	20.13922	19.8716	18.08649	23.85272	22.81232	22.30668	22.77959	18.60931	19.55153	23.18878	19.0895	20.0607	20.56726	21.11004	20.44126
	0.885725785717444	-0.857819239298504	AT1G62750.1	AT1G62750.1	AT1G62750.1 | Symbols: ATSCO1, ATSCO1/CPEF-G, SCO1 | Translation elongation factor EFG/EF2 protein | chr1:23233622-23236321 REVERSE LENGTH=783	Color [DarkGray]	1	4								1	1	1	2.6	2.6	2.6	86.057	0	3.4353	7996200	3	19.88693	20.23818	21.16294	18.31601	18.89781	20.07339	19.0892	19.73704	18.19659	19.519	18.90512	19.74686	19.90269	19.71289	19.09902	19.01731	18.81309	18.99487	21.76028	19.48396	19.90296	19.91106	20.13006	19.32397
	0.0018861538169553	0.00394630432128906	AT1G63000.1	AT1G63000.1	AT1G63000.1 | Symbols: NRS/ER, UER1 | nucleotide-rhamnose synthase/epimerase-reductase | chr1:23342510-23343859 FORWARD LENGTH=301	Color [DarkGray]	1	4								3	3	3	14.3	14.3	14.3	33.597	0	21.075	80753000	13	21.3065	21.88066	21.58498	21.24441	21.39812	20.85906	22.22873	22.41838	21.97057	19.14745	18.20745	20.08876	22.36426	20.27569	22.14403	18.7177	16.89231	20.34632	21.75691	19.68544	22.25309	21.27086	18.13597	19.03681
	0.521782899193589	0.422920862833656	AT1G63940.4;AT1G63940.1;AT1G63940.2;AT1G63940.3	AT1G63940.4;AT1G63940.1;AT1G63940.2;AT1G63940.3	AT1G63940.4 | Symbols: MDAR6 | monodehydroascorbate reductase 6 | chr1:23730206-23733534 FORWARD LENGTH=482;AT1G63940.1 | Symbols: MDAR6 | monodehydroascorbate reductase 6 | chr1:23730206-23733534 FORWARD LENGTH=486;AT1G63940.2 | Symbols: MDAR6 | monodehyd	Color [DarkGray]	1	4								12	12	12	37.6	37.6	37.6	52.115	0	51.125	585650000	69	22.77991	23.96786	23.16947	24.12327	23.53247	23.16544	19.52108	25.67369	19.23943	24.16381	24.12258	19.71363	23.86251	23.64163	23.68187	24.67253	23.75786	24.3666	24.79644	20.04073	23.44392	23.32861	20.31622	23.21938
	0.34157281793207	-0.517551422119141	AT1G64190.1	AT1G64190.1	AT1G64190.1 | Symbols:  | 6-phosphogluconate dehydrogenase family protein | chr1:23825549-23827012 REVERSE LENGTH=487	Color [DarkGray]	1	4								11	2	1	33.1	5.5	1.4	53.377	0	4.508	47051000	1	20.75328	20.68067	20.52792	20.70134	19.79254	20.24016	20.73421	22.40806	21.1514	21.28337	21.43873	21.14709	18.91943	20.97939	20.5104	21.25989	19.67074	21.00138	21.0021	18.72806	20.59268	21.18072	17.26621	18.53992
	1.27336442109135	0.955138524373375	AT1G64510.1	AT1G64510.1	AT1G64510.1 | Symbols:  | Translation elongation  factor EF1B/ribosomal protein S6 family protein | chr1:23954993-23956205 REVERSE LENGTH=207	Color [DarkGray]	1	4								2	2	2	13	13	13	22.761	0	3.6455	245830000	17	22.16407	22.43229	21.73184	19.37535	21.03113	21.07889	24.48119	24.82488	22.66508	19.3944	19.23599	19.10879	23.28535	23.41235	22.49592	20.28991	19.18733	19.37363	23.14149	23.46056	23.21292	19.46068	21.22506	21.91641
+	5.36488901890585	7.15899149576823	AT1G64520.1	AT1G64520.1	AT1G64520.1 | Symbols: RPN12a | regulatory particle non-ATPase 12A | chr1:23956459-23958120 FORWARD LENGTH=267	Color [DarkGray]	1	4					RPN12a	RP	RPN	34	34	32	95.9	95.9	95.9	30.706	0	323.31	257000000000	2894	26.57847	26.49893	26.11619	24.37039	25.39614	25.93573	31.65259	31.00033	32.31837	32.07984	31.04828	31.38672	33.80505	33.58602	33.27949	32.36748	32.96742	33.23236	33.03868	32.54077	32.73178	32.53149	33.19127	32.27362
	1.44281685025717	-1.70869127909342	AT1G64550.1	AT1G64550.1	AT1G64550.1 | Symbols: ATGCN3, GCN3 | general control non-repressible 3 | chr1:23968850-23973369 FORWARD LENGTH=715	Color [DarkGray]	1	4								3	3	3	7.1	7.1	7.1	79.643	0	8.106	28231000	9	21.08388	21.59532	20.8939	22.05547	20.37308	21.15828	18.93653	19.5815	19.66643	19.08723	19.80574	18.74646	18.99653	20.50006	18.95044	19.49947	18.95259	20.5057	21.69617	18.27077	19.65449	21.02086	19.67541	19.32992
	2.05125174158937	2.71456591288248	AT1G64750.2;AT1G64750.1;AT1G64750.3	AT1G64750.2;AT1G64750.1;AT1G64750.3	AT1G64750.2 | Symbols: ATDSS1(I), DSS1(I) | deletion of SUV3 suppressor 1(I) | chr1:24052787-24053712 REVERSE LENGTH=74;AT1G64750.1 | Symbols: ATDSS1(I), DSS1(I) | deletion of SUV3 suppressor 1(I) | chr1:24052787-24053712 REVERSE LENGTH=74;AT1G64750.3 | Sy	Color [DarkGray]	1	4					Sem1(DSS1)-1	PIP_RP	Assembly	3	3	3	45.9	45.9	45.9	8.8593	0	9.7945	123420000	80	20.45247	19.23502	19.3993	19.59349	18.82645	19.18401	21.32485	21.7022	22.80274	22.83329	21.00347	22.74741	22.778	21.56543	22.88705	20.87995	22.73206	21.63169	22.83043	21.56477	21.60641	19.22014	22.2899	21.63134
	0.484200224099346	0.183826446533203	AT1G64880.1	AT1G64880.1	AT1G64880.1 | Symbols:  | Ribosomal protein S5 family protein | chr1:24105713-24108780 FORWARD LENGTH=515	Color [DarkGray]	1	4								5	5	5	11.7	11.7	11.7	60.235	0	16.606	428270000	37	22.93781	23.17767	23.08745	20.2619	21.80343	22.21529	24.74185	24.15071	24.65088	24.19157	22.23324	18.98728	23.5132	22.9952	23.246	21.78949	18.90713	21.05459	23.1447	23.39117	23.68188	22.64238	22.15471	21.91435
	0.733489594749202	0.573083877563477	AT1G65930.1;AT1G54340.1;AT5G14590.1	AT1G65930.1	AT1G65930.1 | Symbols: cICDH | cytosolic NADP+-dependent isocitrate dehydrogenase | chr1:24539088-24541861 FORWARD LENGTH=410	Color [DarkGray]	1	4								17	17	17	49.8	49.8	49.8	45.746	0	105.3	1660800000	144	23.86817	25.00097	24.25599	24.23287	24.16348	24.19041	23.8191	26.25796	26.41725	25.78463	24.45219	24.49704	25.14487	24.69447	25.00505	26.15849	23.73938	24.25987	26.00816	24.67879	24.40282	24.88102	23.56547	23.82914
	0.0582244116110922	-0.113733927408855	AT1G65960.2;AT1G65960.1	AT1G65960.2	AT1G65960.2 | Symbols: GAD2 | glutamate decarboxylase 2 | chr1:24552094-24557253 FORWARD LENGTH=494	Color [DarkGray]	1	4								3	3	3	8.7	8.7	8.7	56.14	0	6.524	36827000	5	20.32235	20.065	20.18457	19.35415	19.59154	19.57722	18.821	21.21421	20.86585	20.6991	19.32453	20.92056	20.4916	18.76283	20.9763	19.49722	17.89172	19.05323	20.88069	19.28215	19.81237	20.20824	20.90658	19.86954
	0.200209743749941	-0.639504114786785	AT1G65980.2;AT1G65980.1	AT1G65980.2;AT1G65980.1	AT1G65980.2 | Symbols: TPX1 | thioredoxin-dependent peroxidase 1 | chr1:24559595-24560753 REVERSE LENGTH=121;AT1G65980.1 | Symbols: TPX1 | thioredoxin-dependent peroxidase 1 | chr1:24559524-24560753 REVERSE LENGTH=162	Color [DarkGray]	1	4								4	4	4	42.1	42.1	42.1	13.046	0	103.23	96652000	16	22.40036	20.46576	23.63295	18.96825	19.00349	19.07614	22.08333	20.39155	23.52205	19.88872	19.50781	18.68773	22.30282	19.89764	22.3801	20.04963	20.81889	20.01066	21.85734	20.21127	21.79543	20.74419	19.01864	22.28278
