LFQ intensity Col0_Minus_BR1_TR1	LFQ intensity Col0_Minus_BR1_TR2	LFQ intensity Col0_Minus_BR2_TR1	LFQ intensity Col0_Minus_BR2_TR2	LFQ intensity Col0_Minus_BR3_TR1	LFQ intensity Col0_Minus_BR3_TR2	LFQ intensity Col0_Plus_BR1_TR1	LFQ intensity Col0_Plus_BR1_TR2	LFQ intensity Col0_Plus_BR2_TR1	LFQ intensity Col0_Plus_BR2_TR2	LFQ intensity Col0_Plus_BR3_TR1	LFQ intensity Col0_Plus_BR3_TR2	LFQ intensity PAG1_Minus_BR1_TR1	LFQ intensity PAG1_Minus_BR1_TR2	LFQ intensity PAG1_Minus_BR2_TR1	LFQ intensity PAG1_Minus_BR2_TR2	LFQ intensity PAG1_Minus_BR3_TR1	LFQ intensity PAG1_Minus_BR3_TR2	LFQ intensity PAG1_Plus_BR1_TR1	LFQ intensity PAG1_Plus_BR1_TR2	LFQ intensity PAG1_Plus_BR2_TR1	LFQ intensity PAG1_Plus_BR2_TR2	LFQ intensity PAG1_Plus_BR3_TR1	LFQ intensity PAG1_Plus_BR3_TR2	LFQ intensity RPT4a_Minus_BR1_TR1	LFQ intensity RPT4a_Minus_BR1_TR2	LFQ intensity RPT4a_Minus_BR2_TR1	LFQ intensity RPT4a_Minus_BR2_TR2	LFQ intensity RPT4a_Minus_BR3_TR1	LFQ intensity RPT4a_Minus_BR3_TR2	LFQ intensity RPT4a_Plus_BR1_TR1	LFQ intensity RPT4a_Plus_BR1_TR2	LFQ intensity RPT4a_Plus_BR2_TR1	LFQ intensity RPT4a_Plus_BR2_TR2	LFQ intensity RPT4a_Plus_BR3_TR1	LFQ intensity RPT4a_Plus_BR3_TR2	LFQ intensity RPT4b_Minus_BR1_TR1	LFQ intensity RPT4b_Minus_BR1_TR2	LFQ intensity RPT4b_Minus_BR2_TR1	LFQ intensity RPT4b_Minus_BR2_TR2	LFQ intensity RPT4b_Minus_BR3_TR1	LFQ intensity RPT4b_Minus_BR3_TR2	LFQ intensity RPT4b_Plus_BR1_TR1	LFQ intensity RPT4b_Plus_BR1_TR2	LFQ intensity RPT4b_Plus_BR2_TR1	LFQ intensity RPT4b_Plus_BR2_TR2	LFQ intensity RPT4b_Plus_BR3_TR1	LFQ intensity RPT4b_Plus_BR3_TR2	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9;192080;192081;192082;192083;192084;192085;192086;192087;192088;192089;192090;192091;192092;192093;192094;192095;192096;192097;192098;192099;192100;192101;192102;192103;192104;192105;192106;192107;192108;192109;192110;192111;192112;192113;192114;192115;192116;192117;192118;192119;192120;192121;192122;192123;192124;192125;192126;192127;192128;192129;192130;192131;192132;192133;192134;192135;192136;192137;192138;192139;192140;192141;192142;192143;192144;192145;192146;192147;192148;192149;192150;192151;192152;192153;192154;192155;192156;192157;192158;192159;192160;192161;192162;192163;192164;192165;192166;192167;192168;192169;192170;192171;192172;192173;192174;192175;192176;192177;192178;192179;192180;192181;192182;192183;192184;192185;192186;193723;193724;193725;193726;193727;193728;193729;193730;193731;193732;193733;193734;193735;193736;193737;193738;193739;193740;193741;193742;193743;193744;193745;193746;193747;193748;193749;193750;193751;193752;193753;193754;193755;193756;193757;193758;193759;193760;193761;193762;193763;193764;193765;193766;193767;193768;193769;193770;193771;193772;193773;193774;193775;193776;193777;193778;193779;193780;193781;193782;193783;193784;193785;193786;193787;193788;193789;193790;193791;193792;193793;193794;193795;193796;193797;193798;193799;193800;193801;193802;193803;193804;193805;193806;193807;193808;193809;193810;193811;193812;193813;193814;193815;193816;193817;193818;193819;193820;193821;193822;193823;193824;193825;196805;196806;196807;196808;196809;196810;196811;196812;196813;196814;196815;196816;196817;196818;196819;196820;196821;196822;196823;196824;196825;196826;196827;196828;196829;196830;196831;196832;196833;196834;196835;196836;196837;196838;196839;196840;196841;196842;196843;196844;196845;196846;196847;196848;196849;199782;199783;199784;199785;199786;199787;199788;199789;199790;199791;199792;199793;199794;199795;199796;199797;199798;199799;199800;199801;199802;199803;199804;199805;199806;199807;199808;199809;199810;199811;199812;199813;199814;199815;199816;199817;199818;199819;199820;199821;199822;199823;199824;199825;199826;199827;199828;199829;199830;199831;199832;199833;199834;199835;199836;199837;199838;199839;199840;199841;199842;199843;199844;199845;199846;219118;219119;219120;219121;219122;219123;219124;219125;219126;219127;219128;219129;219130;219131;219132;219133;219134;219135;219136;219137;219138;219139;219140;219141;219142;219143;219144;219145;219146;219147;219148;219149;219150;219151;219152;219153;219154;219155;219156;219157;219158;219159;219160;219161;219162;219163;219164;219165;219166;219167;219168;219169;219170;219171;219172;219173;219174;219175;219176;219177;219178;219179;219180;219181;219182;219183;219184;219185;219186;219187;219188;219189;219190;219191;219192;219193;219194;219195;219196;219197;219198;219199;219200;219201;219202;219203;219204;219205;219206;219207;219208;219209;219210;219211;219212;219213;219214;219215;219216;219217;219218;219219;219220;219221;219222;219223;219224;219225;219226;219227;219228;219229;219230;219231;221186;221187;221188;221189;221190;221191;221192;221193;221194;221195;221196;221197;221198;221199;221200;221201;221202;221203;221204;221205;221206;221207;221208;221209;221210;221211;221212;221213;221214;221215;221216;221217;221218;221219;221220;221221;221222;221223;221224;221225;221226;221227;221228;221229;221230;221231;221232;221233;221234;221235;221236;221237;221238;221239;221240;221241;221242;221243;221244;221245;221246;221247;221248;221249;221250;221251;221252;221253;221254;221255;221256;221257;221258;221259;221260;221261;221262;221263;221264;221265;221266;221267;221268;221269;221270;221271;221272;221273;221274;221275;221276;221277;221278;221279;221280;221281;221282;221283;221284;221285;221286;221287;221288;224410;224411;224412;224413;224414;224415;224416;224417;224418;224419;224420;224421;224422;224423;224424;224425;224426;224427;224428;224429;224430;224431;224432;224433;224434;224435;224436;224437;224438;224439;224440;224441;224442;224443;224444;224445;224446;224447;224448;224449;224450;224451;224452;224453;224454;224455;224456;224457;224458;224459;224460;224461;224462;224463;224464;224465;224466;224467;224468;224469;224470;224471;224472;224473;224474;224475;224476;224477;224478;224479;224480;224481;224482;224483;224484;224485;224486;224487;224488;224489;224490;224491;224492;224493;224494;224495;224496;224497;224498;224499;224500;224501;224502;224503;224504;224505;224506;224507;224508;224509;224510;224511;224512;224513;224514;224515;224516;224517;224518;224519;224520;224521;224522;224523;224524;224525;224526;224527;224528;224529;224530;224531;224532;224533;224534;224535;224536;224537;224538;224539;224540;224541;224542;224543;224544;224545;224546;224547;224548;224549;224550;224551;224552;224553;224554;224555;224556;224557;224558;224559;224560;224561;224562;224563;224564;224565;224566;224567;224568;224569;224570;224571;224572;224573;224574;224575;224576;224577;224578;224579;224580;224581;224582;224583;224584;224585;224586;224587;224588;224589;224590;224591;224592;224593;224594;224595;224596;224597;224598;224599;224600;224601;224602;224603;224604;224605;224606;224607;224608;224609;224610;224611;224612;224613;224614;224615;224616;224617;224618;224619;224620;224621;224622;224623;224624;224625;224626;224627;224628;224629;224630;224631;224632;224633;224634;224635;224636;224637;224638;224639;224640;224641;224642;224643;224644;224645;224646;224647;224648;224649;224650;224651;224652;224653;224654;224655;224656;224657;224658;224659;224660;224661;224662;224663;224664;224665;224666;224667;224668;224669;224670;224671;224672;224673;224674;224675;224676;224677;224678;224679;224680;224681;224682;224683;224684;224685;224686;224687;224688;224689;235152;235153;235154;235155;235156;235157;235158;235159;235160;235161;235162;235163;235164;235165;235166;235167;235168;235169;235170;235171;235172;235173;235174;235175;235176;235177;235178;235179;235180;235181;235182;235183;235184;235185;235186;235187;235188;235189;235190;235191;235192;235193;235194;235195;235196;235197;235198;235199;235200;235201;235202;235203;235204;235205;235206;235207;235208;235209;235210;235211;235212;235213;235214;235215;235216;235217;235218;235219;235220;235221;235222;235223;235224;235225;235226;235227;235228;235229;235230;235231;235232;235233;235234;235235;235236;235237;235238;235239;235240;235241;235242;235243;235244;235245;235246;235247;235248;235249;235250;235251;235252;235253;235254;235255;235256;235257;235258;235259;235260;235261;235262;235263;235264;235265;235266;235267;235268;235269;235270;235271;235272;235273;235274;235275;235276;235277;235278;235279;235280;235281;235282;235283;235284;235285;235286;235287;235288;235289;235290;235291;235292;235293;235294;235295;235296;235297;235298;235299;235300;235301;235302;235303;235304;235305;235306;235307;235308;235309;235310;235311;235312;235313;235314;235315;235316;235317;235318;235319;235320;235321;235322;235323;235324;235325;235326;235327;235328;235329;235330;235331;235332;235333;235334;235335;235336;235337;235338;235339;235340;235341;235342;235343;235344;235345;235346;235347;235348;235349;235350;235351;235352;235353;235354;235355;235356;235357;235358;235359;235360;235361;235362;235363;235364;235365;235366;235367;235368;235369;235370;235371;235372;235373;235374;235375;235376;235377;235378;235379;235380;235381;235382;235383;235384;235385;235386;235387;235388;235389;235390;235391;235392;235393;235394;235395;235396;235397;235398;235399;235400;235401;235402;235403;235404;235405;235406;235407;235408;235409;235410;235411;235412;235413;235414;235415;235416;235417;235418;235419;235420;235421;235422;235423;235424;235425;235426;235427;235428;235429;235430;235431;235432;235433;235434;235435;235436;235437;235438;235439;235440;235441;235442;235443;235444;235445;235446;235447;235448;235449;235450;235451;235452;235453;235454;235455;235456;235457;235458;235459;235460;235461;235462;235463;235464;236825;236826;236827;236828;236829;236830;236831;236832;250347;250348;250349;250350;250351;250352;250353;250354;250355;250356;250357;250358;250359;250360;250361;250362;250363;250364;250365;250366;250367;250368;250369;250370;250371;250372;250373;250374;250375;250376;250377;250378;250379;250380;250381;250382;250383;250384;250385;250386;250387;250388;250389;250390;250391;250392;250393;250394;250395;250396;250397;250398;250399;250400;250401;250402;250403;250404;250405;250406;250407;250408;250409;250410;250411;250412;250413;250414;250415;250416;250417;250418;250419;250420;250421;250422;250423;250424;250425;250426;250427;250428;250429;250430;250431;250432;250433;250434;250435;250436;250437;250438;250439;250440;250441;250442;250443;250444;250445;250446;250447;250448;250449;250450;250451;250452;250453;250454;250455;250456;250457;250458;250459;250460;250461;250462;250463;250464;250465;250466;250467;250468;250469;250470;250471;250472;250473;250474;250475;250476;250477;250478;250479;250480;250481;250482;250483;250484;250485;250486;250487;250488;250489;250490;250491;250492;250493;250494;250495;250496;250497;250498;250499;250500;250501;250502;250503;250504;250505;250506;250507;250508;250509;250510;250511;250512;250513;250514;250515;250516;250517;250518;250519;250520;250521;250522;250523;250524;250525;250526;250527;250528;250529;250530;250531;250532;250533;250534;250535;250536;250537;250538;250539;250540;250541;250542;250543;250544;250545;250546;250547;250548;250549;250550;250551;250552;250553;250554;250555;250556;250557;250558;250559;250560;250561;250562;250563;250564;250565;250566;250567;250568;250569;250570;250571;250572;250573;250574;250575;250576;250577;250578;250579;250580;250581;250582;250583;250584;250585;250586;250587;250588;250589;250590;250591;250592;250593;250594;250595;250596;250597;250598;250599;250600;250601;250602;250603;250604;250605;250606;250607;250608;250609;250610;250611;250612;250613;250614;250615;250616;250617;250618;250619;250620;250621;250622;250623;250624;250625;250626;250627;250628;250629;250630;250631;250632;250633;250634;250635;250636;250637;250638;250639;250640;250641;250642;250643;250644;250645;250646;250647;250648;250649;250650;250651;250652;250653;250654;250655;250656;250657;250658;250659;250660;250661;250662;250663;250664;250665;250666;250667;250668;250669;250670;250671;250672;250673;250674;250675;250676;250677;250678;250679;250680;250681;250682;250683;250684;250685;250686;250687;250688;250689;250690;250691;250692;250693;250694;250695;250696;250697;250698;250699;250700;250701;250702;250703;250704;250705;250706;250707;250708;250709;250710;250711;250712;250713;250714;250715;250716;250717;250718;250719;250720;250721;250722;250723;250724;250725;250726;250727;250728;250729;250730;250731;250732;250733;250734;250735;250736;250737;250738;250739;250740;250741;250742;250743;250744;250745;250746;250747;250748;250749;250750;250751;250752;250753;250754;250755;250756;250757;250758;250759;250760;250761;250762;250763;250764;250765;250766;250767;250768;250769;250770;250771;250772;250773;250774;250775;250776;250777;250778;250779;250780;250781;250782;250783;250784;250785;250786;250787;250788;250789;250790;250791;250792;250793;250794;250795;250796;250797;250798;250799;250800;250801;250802;250803;250804;250805;250806;250807;250808;260590;260591;260592;260593;260594;260595;260596;260597;260598;260599;260600;260601;260602;260603;260604;260605;260606;260607;260608;260609;260610;260611;260612;260613;260614;260615;260616;260617;260618;260619;260620;260621;260622;260623;260624;260625;260626;260627;260628;260629;260630;260631;260632;260633;260634;260635;260636;260637;260638;260639;260640;260641;260642;260643;260644;260645;260646;260647;260648;260649;260650;260651;260652;260653;260654;260655;260656;260657;260658;260659;260660;260661;260662;260663;260664;260665;260666;260667;260668;260669;260670;260671;260672;260673;260674;260675;260676;260677;260678;260679;260680;260681;260682;260683;260684;260685;260686;260687;260688;260689;260690;260691;260692;260693;260694;260695;260696;260697;260698;260699;260700;260701;260702;260703;260704;260705;260706;260707;260708;260709;260710;260711;260792;260793;260794;260795;260796;260797;260798;260799;260800;260801;260802;260803;260804;260805;260806;260807;260808;260809;260810;260811;260812;260813;260814;260815;260816;260817;260818;260819;260820;260821;260822;260823;260824;260825;260826;260827;260828;260829;260830;260831;260832;260833;260834;260835;260836;260837;260838;260839;260840;260841;260842;260843;260844;260845;260846;260847;260848;260849;260850;260851;260852;260853;260854;260855;260856;260857;260858;260859;260860;260861;260862;260863;260864;260865;260866;260867;260868;260869;260870;260871;260872;260873;260874;260875;260876;260877;260878;260879;260880;260881;260882;260883;260884;260885;260886;260887;260888;260889;260890;260891;260892;260893;260894;260895;260896;260897;260898;260899;260900;260901;260902;260903;260904;260905;260906;260907;260908;260909;260910;260911;260912;260913;260914;260915;260916;260917;260918;260919;260920;260921;260922;260923;260924;260925;260926;260927;260928;260929;260930;260931;260932;260933;260934;260935;260936;260937;260938;260939;260940;260941;260942;260943;260944;260945;260946;260947;260948;260949;260950;260951;260952;260953;260954;260955;260956;260957;260958;260959;260960;260961;260962;260963;260964;260965;260966;260967;260968;260969;260970;260971;260972;260973;260974;260975;260976;260977;260978;260979;260980;260981;260982;260983;260984;260985;260986;260987;260988;260989;260990;260991;260992;260993;260994;260995;260996;260997;260998;260999;261000;261001;261002;261003;261004;261005;261006;261007;261008;261009;261010;261011;261012;261013;261014;261015;261016;261017;261018;261019;261020;261021;261022;261023;261024;261025;261026;261027;261028;261029;261030;261031;261032;261033;261034;261035;261036;261037;261038;261039;261040;261041;261042;261043;261044;261045;261046;261047;261048;261049;261050;261051;261052;261053;261054;261055;261056;261057;261058;261059;261060;261061;261062;261063;261064;261065;261066;261067;261068;261069;261070;261071;261072;261073;261074;261075;261076;261077;261078;261079;261080;261081;261082;261083;261084;261085;261086;261087;261088;261089;261090;261091;261092;261093;261094;261095;261096;261097;261098;261099;261100;261101;261102;261103;261104;261105;261106;261107;261108;261109;261110;261111;261112;261113;261114;261115;261116;261117;261118;261119;261120;261121;261122;261123;261124;261125;261126;261127;261128;261129;261130;261131;261132;261133;261134;261135;261136;261137;261138;261139;261140;261141;261142;261143;261144;261145;261146;261147;261148;261149;261150;265844;265845;265846;265847;265848;265849;265850;265851;265852;265853;265854;265855;265856;265857;265858;265859;265860;265861;265862;265863;265864;265865;265866;265867;265868;265869;265870;265871;265872;265873;265874;265875;265876;265877;265878;265879;265880;265881;265882;265883;265884;265885;265886;265887;265888;265889;265890;265891;265892;265893;265894;265895;265896;265897;265898;265899;265900;265901;265902;265903;265904;265905;265906;265907;265908;265909;265910;265911;265912;265913;265914;265915;265916;265917;265918;265919;265920;265921;265922;265923;265924;265925;265926;265927;265928;265929;265930;265931;265932;265933;265934;265935;265936;265937;265938;265939;265940;265941;265942;265943;265944;265945;265946;265947;265948;265949;265950;265951;265952;265953;265954;265955;265956;265957;265958;265959;265960;265961;265962;265963;265964;265965;265966;265967;265968;265969;265970;265971;265972;265973;265974;265975;265976;265977;265978;271539;271540;271541;271542;271543;271544;271545;271546;271547;271548;271549;271550;271551;271552;271553;271554;271555;271556;271557;271558;271559;271560;271561;271562;271563;271564;271565;271566;271567;271568;271569;271570;271571;271572;271573;271574;271575;271576;271577;271578;271579;271580;271581;271582;271583;271584;271585;271586;271587;271588;271589;271590;271591;271592;271593;271594;271595;271596;271597;271598;271599;271600;271601;271602;271603;271604;271605;271606;271607;271608;271609;271610;271611;271612;271613;271614;271615;271616;271617;271618;271619;271620;271621;271622;271623;271624;271625;271626;271627;271628;271629;271630;271631;271632;271633;271634;271635;271636;271637;271638;271639;271640;271641;271642;271643;271644;271645;271646;271647;271648;271649;271650;271651;271652;271653;271654;271655;271656;271657;271658;276033;276034;276035;276036;276037;276038;276039;276040;276041;276042;276043;276044;276045;276046;276047;276048;276049;276050;276051;276052;276053;276054;276055;276056;276057;276058;276059;279110;279111;279112;279113;279114;279115;279116;279117;279118;279119;279120;279121;279122;279123;279124;279125;279126;279127;279128;279129;279130;279131;279132;279133;279134;279135;279136;279137;279138;279139;279140;279141;279142;279143;279144;279145;279146;279147;279148;279149;279150;279151;279152;279153;279154;279155;279156;279157;279158;279159;279160;279161;279162;279163;279164;279165;279166;279167;279168;279169;279170;279171;279172;279173;279174;279175;279176;279177;279178;279179;279180;279181;279182;279183;279184;279185;279186;279187;279188;279189;279190;279191;279192;279193;279194;279195;279196;279197;279198;279199;279200;279201;279202;279203;279204;279205;279206;279207;279208;279209;279210;279211;279212;279213;279214;279215;279216;279217;279218;279219;279220;279221;279222;279223;279224;279225;279226;279227;279228;279229;279230;279231;279232;279233;279234;279235;279236;279237;279238;279239;279240	1457;1458;5336;6902;6914;9282;23737;23780;24482;24491;33187;33314;39977;41725;41837;42201;63576;67386;67468;67535;67735;68931;80778;87977;88035;89843;93124;97548;97619;111999;117795;117797;122940;126171;129269;142461;148708;151510;151573;152632;153105;165455;165766;166670;172461;176794;177196;177419;178323;178363;185323;185392;185465;185515;190439;190509;190521;190901;192022;192115;192144;193782;193808;196838;199804;219141;221216;224546;224649;235178;235320;236825;250352;250541;260647;260711;260832;261015;261097;265869;271566;271650;276034;276046;279115;279148;279237	72;83;107;127;180;292;306;339;389;488;598;660;689;705;738;811;812
0	0	0	0	0	0	0	0	0	0	0	0	4913800	0	4135800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2790300	0	0	0	3427500	0	0	0	0	0	0	0							1	1	1	4.3	4.3	4.3	30.496	0.0075188	2.7448	15267000	2	AT2G20630.1;AT2G20630.2	AT2G20630.1;AT2G20630.2	AT2G20630.1 | Symbols: PIA1 | PP2C induced by AVRRPM1 | chr2:8897826-8899648 REVERSE LENGTH=279;AT2G20630.2 | Symbols: PIA1 | PP2C induced by AVRRPM1 | chr2:8897335-8899648 REVERSE LENGTH=290
10944000	8729100	15479000	13617000	13735000	13162000	4218600	4121500	5991700	6216400	11527000	10024000	18908000	20354000	21103000	21231000	15723000	21135000	17452000	0	0	8985000	17739000	20357000	19703000	19862000	23958000	22675000	16590000	19927000	16331000	12051000	0	0	19569000	23334000	19628000	15097000	19783000	19677000	22420000	14758000	19342000	19846000	6027500	11572000	16146000	16436000							2	2	2	5.9	5.9	5.9	37.225	0	7.8102	704440000	64	AT2G20760.1;AT3G51890.1	AT2G20760.1;AT3G51890.1	AT2G20760.1 | Symbols:  | Clathrin light chain protein | chr2:8943279-8945108 REVERSE LENGTH=338;AT3G51890.1 | Symbols:  | Clathrin light chain protein | chr3:19249686-19250890 REVERSE LENGTH=258
4181700	6147400	2632700	2333700	18924000	17395000	2148000	2347100	0	898280	3180300	3240500	0	0	0	0	0	0	0	0	0	0	0	0	12814000	4558700	0	0	7502500	12330000	0	0	0	0	0	0	16946000	13965000	0	8404000	6297900	7167100	0	0	0	0	4627800	0							8	8	8	26.3	26.3	26.3	33.795	0	36.911	158040000	24	AT2G20890.1	AT2G20890.1	AT2G20890.1 | Symbols: PSB29, THF1 | photosystem II reaction center PSB29 protein | chr2:8987783-8989185 FORWARD LENGTH=300
0	0	0	0	2324400	0	0	0	0	0	0	0	0	0	0	4063500	0	0	0	0	0	0	0	0	4994700	3428700	0	0	2938500	0	0	0	0	0	0	0	3774300	0	0	0	0	0	0	0	0	0	0	0							1	1	1	10.9	10.9	10.9	19.077	0	3.8627	21524000	1	AT2G21060.1	AT2G21060.1	AT2G21060.1 | Symbols: ATGRP2B, ATCSP4, GRP2B | glycine-rich protein 2B | chr2:9036983-9037588 REVERSE LENGTH=201
0	0	0	0	0	0	0	0	0	0	0	0	0	6126000	0	0	0	0	9695000	6017500	0	0	15587000	5410500	4635800	4833600	4164900	3965600	4620900	4092900	6077900	0	0	0	0	4921800	3302300	3772600	0	0	0	2255100	0	0	0	0	3787700	3188000							4	2	2	32.2	19.5	19.5	18.464	0	5.2255	96455000	4	AT2G21130.1	AT2G21130.1	AT2G21130.1 | Symbols:  | Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein | chr2:9055619-9056143 REVERSE LENGTH=174
2458600	3348100	8506100	7439000	4232800	4799200	7134100	7778900	2940500	2378000	3079300	4225400	0	0	14098000	18028000	0	4177600	29473000	30874000	6633500	0	6099800	5034800	5986000	5181100	4346400	2835800	7722100	10654000	30413000	32019000	0	4298500	0	0	11135000	13750000	0	2173200	3687200	1653800	4769300	6243300	0	0	0	0							5	4	4	25.4	22.9	22.9	33.345	0	17.683	319610000	29	AT2G21170.1;AT2G21170.2	AT2G21170.1;AT2G21170.2	AT2G21170.1 | Symbols: TIM, PDTPI | triosephosphate isomerase | chr2:9071047-9073106 REVERSE LENGTH=315;AT2G21170.2 | Symbols: TIM, PDTPI | triosephosphate isomerase | chr2:9071047-9073106 REVERSE LENGTH=306
20211000	17154000	16290000	13820000	23166000	21010000	12740000	7261900	7330200	0	6755100	5102800	0	8503100	18816000	15688000	11834000	10301000	18007000	12954000	0	0	0	0	27306000	22411000	11959000	11016000	22565000	20753000	18709000	15132000	0	10778000	0	0	22916000	18850000	8644200	10995000	22246000	15557000	8782600	7819100	0	0	5312900	0							16	8	8	44.9	28.6	28.6	42.93	0	55.001	528700000	61	AT2G21330.1;AT2G21330.3;AT2G21330.2	AT2G21330.1;AT2G21330.3;AT2G21330.2	AT2G21330.1 | Symbols: FBA1 | fructose-bisphosphate aldolase 1 | chr2:9128416-9130152 REVERSE LENGTH=399;AT2G21330.3 | Symbols: FBA1 | fructose-bisphosphate aldolase 1 | chr2:9128416-9130152 REVERSE LENGTH=389;AT2G21330.2 | Symbols: FBA1 | fructose-bisphos
2085400	2124400	2392100	0	10298000	5392800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3393700	0	0	0	0	0	0	0	3201000	0	0	0	2911000	2955700	0	0	0	0	0	0							2	2	2	10.3	10.3	10.3	28.701	0	4.5847	34754000	4	AT2G21385.2;AT2G21385.1;AT2G21385.3;AT2G21385.4	AT2G21385.2;AT2G21385.1;AT2G21385.3;AT2G21385.4	AT2G21385.2 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: chloroplast;EXPRESSED IN: 22 plant structures;EXPRESSED DURING: 13 growth stages;Has 49 Blast hits to 49 proteins i
9566200	8876400	8971300	9570600	11663000	9285400	0	0	3000800	1801600	4660400	3768300	12926000	12740000	18758000	15006000	8819500	12574000	0	0	0	0	6974700	0	15046000	14242000	18021000	18053000	10100000	13444000	0	0	0	0	0	0	14968000	10462000	11130000	9187800	10854000	10710000	8425800	0	0	0	6765600	9592200							17	17	7	20	20	9.3	136.47	0	65.042	339960000	61	AT2G21390.1	AT2G21390.1	AT2G21390.1 | Symbols:  | Coatomer, alpha subunit | chr2:9152428-9156577 FORWARD LENGTH=1218
12926000	26136000	14376000	36596000	9866100	15827000	1601100	3818000	2223100	3980700	10033000	12413000	28295000	39259000	29585000	77856000	62900000	64360000	0	4828500	0	2943300	8778800	15737000	21254000	27271000	18895000	24547000	19059000	29614000	3725100	0	0	2367600	8348400	6560100	23607000	39428000	14749000	30311000	35989000	31581000	7590700	7076800	0	4089000	14309000	13503000							6	4	4	43	33.6	33.6	11.941	0	59.6	883800000	96	AT2G21580.2;AT2G21580.1;AT4G34555.1;AT2G16360.1	AT2G21580.2;AT2G21580.1;AT4G34555.1	AT2G21580.2 | Symbols:  | Ribosomal protein S25 family protein | chr2:9236629-9237510 FORWARD LENGTH=107;AT2G21580.1 | Symbols:  | Ribosomal protein S25 family protein | chr2:9236629-9237510 FORWARD LENGTH=108;AT4G34555.1 | Symbols:  | Ribosomal protein S2
7342800	5530300	8981100	9031400	5801500	5551000	2735400	0	4105600	2868300	2409600	1791700	6077800	5549700	9424900	9686000	0	4977800	13988000	12100000	0	0	0	0	23475000	24316000	13688000	13411000	15562000	11405000	9132700	13300000	0	0	0	0	28625000	19033000	6605400	11282000	10936000	11982000	0	7757000	0	0	0	4636400							4	3	3	35.8	28.9	28.9	15.548	0	61.762	343100000	29	AT2G21660.2;AT2G21660.1	AT2G21660.2;AT2G21660.1	AT2G21660.2 | Symbols: ATGRP7, CCR2 | cold, circadian rhythm, and rna binding 2 | chr2:9265477-9266316 REVERSE LENGTH=159;AT2G21660.1 | Symbols: ATGRP7, CCR2, GR-RBP7, GRP7 | cold, circadian rhythm, and rna binding 2 | chr2:9265477-9266316 REVERSE LENGTH=1
